name
059008-12
Ernesta Rótha
Ernestova bašta
Erneyho
Ernsta Wiesnera
E. Ruska
Erveňská
Erzsébet híd
E. Sachsa
Essenská
Estakáda
Estakáda Podzávoz
Estakáda Považská Bystrica
Esterházyovcov
Estónska
Esze Tamás utca
Eszterházy
E. T. Böhma
Eugena Filkorna
Eugena Gajdára
Eugena Geromettu
Eugena Salzbergera
Eugena Suchoňa
Európa út
Európska
Európska trieda
EuroVelo 11
Evgenija Pavloviča Voljanského
Evy Kostolányiovej
exit
Exnárova
express pass
Eža Vlkolínskeho
Fabianka
Fabianka - sad
Fabiánova
Fabiniova
Fabrická
Fácán utca
Facková
Fadruszova
Fajgalská cesta
Fajková
Fajnorova
Fajnorovo nábrežie
Fakľová
Falošný Ereč
Familinský výhon
Fančová
Fanyvárska
Farárska cesta
Farárske
Farbiarska
Farebná
Farebný mostík
Farkašínska
Farkaška
Farkašovského
Farma Hradisko
Farmárska
Farnianska
Farská
Farská lúka
Farská ulička
Farská Ulička
Farské
Farského
Farské lúky
Farské námestie
Farské pole
Farské schody
Farský briežok
Farský rad
Farský vŕšok
Fatranská
Fatranská cesta
Fazuľová
Februárová
Februárového víťazstva
Fedákova
Federátov
Fedinova
Fedorkin Jarok
Fejova
Feketeova pažiť
Feldgasse
F. Engelsa
Feniklová
Fenyves utca
Ferdinanda Alexu
Ferdinanda Gabaja
Ferdinanda Majlátha
Ferdinanda Píseckého
Ferdiša Kostku
Ferenca Kulcsára
Ferenca Pálffyho
Ferenca Vermesa
Feriancov rígeľ
Ferienčíkova
Ferjenčíkova
Ferka Nádaždyho
Ferka Urbánka
Ferletova
Ferrata HZS Tatranská Kotlina
Ferrata Pamír
Festivalova
Festivalová
Festivalové námestie
F. Fegyvernekiho
Fialková
Fialkové údolie
Fialová
Fibichova
Ficberg
Fidlikova
Figliarka
Figová
Figurova
Figuša Bystrého
Fikusová
Fiľakovská
Fiľakovská cesta
Filiálne nádražie
Filická
Filinského
Filinského cesta
Filipínska
Fínska
Fintianska
Fintická
Fircik
Firmova
Fischergasse
Fíšska cesta
F. Jurigu
F. Kapisztóryho
F. Kazinczyho
F. Kostku
Fľaková
Flámska
Fláviovska
Fláviovská
Flisacka
Flóra
Floriánova
Floriánska
Floriánske námestie
Florinova
F. Madvu
F. Malovaného
Fodorová
Föhrenweg
Fojstvo
Fojtová
Fongová
Forgáchova bašta
Forgáčova
Förge
Former road broken by the border in 1945
Fornigovo
Forráš
Fortna
Fő utca
F. P. Drobiševa
F. Rákocziho
F. Rákócziho
F. Rákócziho II.
Framborok
Framborská
Fraňa Gibalu
Fraňa Kráľa
Fraňa Madvu
Fraňa Mojtu
Fraňa Mráza
Francisciho
Franckova
Francovce
Francúzska
Francúzskych partizánov
Frankel Leó utca
Frankovská
"František dedičná štôlňa, Ilijská vetva"
Františka Gyurkovitsa
Františka Hečku
Františka Klimeša
Františka Kubača
Františka Kubu
Františka Kubuláka
Františka Mazúra
Františkánov
Františkánska
Františkánske námestie
Františkánske schody
Františka Oswalda
Františka Papánka
Františka Schmuckera
Františka Vešeléniho
Františka Veselovského
Františky Andrássyovej
Fraštacká
free entry
Friesenhofova
Frigyes híd
Frivaldského
Fr. Kráľa
F. S. Figuliho
Fučíkova
Fučíkove sady
Fülova
Funduš
Funduše
Fundušská
Furčianska
Furdekova
Fürdő utca
Furmanec
Furmanská
Furmanská cesta
Furmintská
Furtačka
Futbalová
Fűzfa utca
F. Zupku
Gabajova
Gabčíkovská cesta
Gábora Steinera
Gáborova
Gáborská
Gabriela Kapyho
Gabriela Povalu
Gábrišova
Gaceľovská
Gäceľská cesta
Gagarinova
Gajarská
Gajc
Gajdošská
Gajova
Galaktická
Galambošská cesta
Galandov majer
Galanovec
Galantská
Galantská cesta
Galbavého
Galgovecká
Gallayova
Gallova
Galohrb
Galova
Galská
Galvaniho
Gamota
Gančháza
Gančházska
Gándhího
Gánovská
Gáňska
Gápeľ
Gápľová
Gapova
garabošský
garáže
Garáž Opera
Garážová
Garázs sor
Garbanka
Garbiarska
Gardom
Gárdonyi Géza utca
Gárdonyská
Gašpara Haina
Gašpara Košťála
Gašparíkova
Gašparovec
Gaštanová
Gaštanová alej
Gaštanový rad
Gattingerova
Gatyai híd
Gawlasia
Gazdova
Gazdovská
Gazdovský dvor
Gazdovský rad
Gbelská
G. Bethlena
G. Czuczora
Gecov
Gegeľovská
Gejzu Dusíka
Gelnická
Gemerská
Gemerská cesta
Géňa
Gen. Alexandra Kordu
Generála Asmolova
Generála Fraňu
Generála Goliana
Generála Svobodu
Generála Viesta
Gen. Goliana
Gen. Goliána
Gen. Ivana Institorisa
Gen. Klapku
Gen. L. Svobodu
Gen. mjr. Antona Petráka
gen. M. R. Štefánika
Gen. M. R. Štefánika
Gen. Nosáka
Gen. Otta Smika
Gen. Pekníka
Gen. Petrova
Genplk. Jána Ambruša
Gen. Sázavského
Gen. Štefánika
Gen. Svobodu
Gen. Viesta
Geológiai ösvény
Geologická
Gerberová
Gercenova
Gergelova
Gerhardtova
Geríb
Gerlachovská
Germánska
Geromettova
Gerulatská
Gessayova
Gesztenye fasor
Gettingova
G. Gárdonyiho
Gipsyho ferrata
Giraltovská
Gladiolová
Gladkova
Glanec
Glejárska
Glianska
Gliarska
Glogovec
Gluštíkova
Goborova
Gočárova
Gödöllőska
Godrova
Godušova
Gogoľova
Goláňova
Goldírova
Golfová
Golgota
Golianova
Golianovská
Golnog
Gólyásová cesta
Gombaiho
Gombótášska
Gondova
Goralská
Gorazda Zvonického
Gorazdov
Görgeiho tunel
Görgetegi bukó
Gorkého
Gorlická
Górny Płaj
Gorovecká
Gotická cesta
Gőzhajó utca
Gozovská
Grafitová
Gráfova
Granátová
Grand Bazár
Gránerova
Graniczna
Granitová
Grasalkovičova
Grébova
Gregorovitsova
Greguše sady
Greisigerova
Grenzweg
Grešákova
Grešova
Grínava
Gr. I. Széchenyiho
Grobská
Grobská cesta
Grófa Antala Sztárayho
Grófska
Grófske Nádvorie
Gromadova
Gromovova
Grôň
Gronárska
Gróner
Grösslingová
Grossova
Grubičova
Grúň
Grúňanská
Grúň I
Grúnik
Grúňová
Grunt
Gruzínska
Grzybova
G. Schoellera
G. Steinera
G. Švéniho
Gubáň
Gucmanova
Gudernova
Gúgska
Gúgsky priechod
Gulejova
Gumárenská
Gunduličova
Guothova
Guranská cesta
Gurďal
Gurdoňová
Gusevova
Gustáva Bartscha
Gustáva Hermanna
Gustáva Mallého
Gutgeselova
Gútorská cesta
Gútska cesta
Gútsky rad
Gy. Alapyho
Gyár utca
Gy. Berecza
Gy. Klapku
Gymnaziálna
Gymnaziálny priechod
Gymnázium Opatovská
Gyňovská
Györgya Klapku
Györgya Nárayho
Györgya Tölgyessyho
Győrska
Gy. Szondyho
Gy. Thúryho
Gyulu Szabóa
Gyűr
Haanova
Habánska
Habánsky dvor
Habány
Haburská
Hadabuda
Hadia cesta
Hadincová
Hadová
Hadovská cesta
Hadriána Radvániho
Hadriánova
Hagarova
Hágy
Háj
Hajdúsky rad
Hájik
Hájiky
Háj I. Nagya
Hájky
Hájles
Hájna
Hajná hora
Hajné
Hájnická
Hájniky
Hajnošová
Hájnova
Hajošov chodník
Hájová
Hájovňa
Hajóvontató part
Hájska
Hájska cesta
Halalovka
Haľamovská
Halašova
Halaštava
Halastó utca
Halász utca
Halatova
Halenárska
Haličská
Haličská cesta
Hálkova
Hallonova
Hálova
Halštatská
Halubenec
Haluzická
Haluzického
Hámad
Hamarka
Hámor
Hámornícka
Hámorská
Hámosiho
Hamranská
Hamre
Hamrovská cesta
Hamská cesta
Hamuljakova
Hamzova
Hanácka
Handlovská
Hangyás
Hanická
Hankovská
Hanušákova
Hanzlíčkova
Hanzlíkovská
Hapákova
Harangovská
Harasztos utca
Harčarova
Harcsová
Hardline
Hargašova
Harichovský chodník
Harmančeková
Harmanecká cesta
Harmincova
Harmíny
Hársfa utca
Haselweg
Hasičská
Határi híd
Határőr híd
Határ út
Határ utca
Hať Podharajch
Hattalova
Haulíkova
Hauptstraße
Havanská
Havaška
Havelkova
Haviarska
Havla Husára
Havlíčkova
Havran
Havrania
Havranova
Havranov most
Havranské
Havrilovo
Haydnova
Hečkova
Heinolská
Helenská
Helios I pasáž
Helios pasáž I
Helmecká
Helsinská
Hemerkova
Hencovská
Hergottova
Herlianska
Hermana Steinera
Hermanovce nad Topľou
Hermanovská
Heškovská
Hetešov kiar
Heydukova
Hídberke utca
Hitschova
Hladká cesta
Hladký majer
Hlaváčikova
Hlavatého
Hlavátková
Hlavina
Hlavná
Hlavná cesta
Hlavná Cesta
Hlavná I
Hlavná II
Hlavná III
Hlavná stanica
Hlavná ulica
Hlavné námestie
Hlavnosecká
Hlavný dopravný prekop Piesky - Špania dolina
Hlavný dvor
Hlbinná
Hlbiny
Hlbocká cesta
Hlboká
Hlboká cesta
Hlboké
Hledíkova
Hlinená
Hlinenská cesta
Hlinická
Hlinícka
Hlinícka cesta
Hlinik
Hliník
Hliníková
Hliníky
Hlinisko
Hlinkova
Hlinná
Hlinská
Hliny
Hlísno
Hlivová
Hlohová
Hlohovecká
Hlohovská
Hlohovská cesta
Hlotka
Hlovíkova
Hložská
Hlubockého
Hlučínska
H. Meličkovej
Hnedá
Hniezdna
Hnilecká
Hnilecká cesta
Hnilý kút
Hnusno
Hodálova
Hodonínska
Hodrácka
Hodská
Hodvábna
Hodžova
Hodžovo námestie
Hoenningovo námestie
Holcov Majer
Hold utca
Holekova
Holeška
Holešovská
Holice
Holíčska
Holländerova
Hollého
Holokamenská cesta
Holotka
Holubárov
Holubia
Holubičia
Holubyho
Holý vrch
Homokdűlő utca
Homolkova
Homolova
Hoňovecká
Hontianska
Hontianska cesta
Honvéd út
Honvéd utca
Hony
HopHop
Horáčkova Pasáž
Horáreň
Horárska
Hôrčanská
Horčičkova
Horcová
Horeblatie
Hore bránou
Hôrecká cesta
Horeckého
Hore humnami
Hore jarky
Horekončie
Horenická
Horepotoky
Hore radom
Horešská
Horevodie
Hore vŕškom
Horgos
Hôrka
Hôrky
Hôrky I.
Horná
Hôrna
Hornádska
Horná Huta
Horná jablčná
Horná Kostolná
Horná Kružná
Horná Mika
Horná mlynská
Horná panská
Horná Resla
Horná Roveň
Horná ružová
Horná Skotňa
Horná Slatinka
Horná Strieborná
Horná Trnovská
Horná Úvrať
Horná Vančurova
Horná záhrada
Horná záhradná
Horné bašty
Horné grunty
Horné lúky
Horné Orechové
Horné pole
Horné Predmestie
Horné Rakovce
Horné Suroviny
Horné záhrady
Horné záhumnie
Horné Záhumnie
Horné Židiny
Horné žobráky
Horniacka
Hornočepeňská
Hornočermánska
Hornocintorínska
Hornodvorská
Hornohájska
Hornohorská
Hornokamenčianska
Hornokynecká
Hornomajerská
Hornonitrianska cesta
Hornopotočná
Hornorohamtérska
Hornosecká
Hornoštálska cesta
Hornostavská
Hornotabánska
Hornoulická
Hornov
Hornozemská cesta
Hornozoborská
Horný Balkán
Horný Chríb
Horný diel
Horný dvor
Horný Grúnikov traverz
Horný Irtáš
Horný koniec
Horný lovecký chodník
Horný majer
Horný Majer
Horný mlyn
Horný Palánok
Horný rad
Horný Rad
Horný Šianec
Horný Štverník
Horný Talag
Horný val
Horolezecká
Horolezecký chodník
Horovská
Horská
Horská cesta
Horský rad
Hortobáďska
Horváth Géza sor
Horváthova ulička
Hoskorná
Hospodárska
Hostáď
Hóstád
Hóštáď
Hošták
Hoštáky
Hošťáky
Hóštár
Hostianska
Hoštinská
Hoštínska
Hóvirág utca
Hôzdy
Hozník
Hozova
Hrabcova cesta
Hrabina
Hrabinská
Hrabiny
Hrable
Hrabník
Hrabová
Hrabovecká
Hrabovinská
Hrabovská
Hrabovská cesta
Hrabovská dolina
Hrabový chodník
Hrabušická
Hrachová
Hradbová
Hradby
Hradecká
Hradečnica
Hradiská
Hradišská
Hradištná
Hrádky
Hradná
Hradné námestie
Hradné údolie
Hradný vrch
Hradobná
Hrádocká
Hrádok
Hradská
Hradská cesta
Hrady
Hrádza
Hrádza Domaša
Hrádze
Hrádzna
Hrádzová
Hrancova
Hranica / Závoz
Hranice
Hraničiarov
Hraničiarska
Hraničná
Hraniční přechod Starý Hrozenkov - Drietoma
Hranovnické Pleso
Hraškuľa
Hrázová cesta
Hrb
Hrbky
Hŕbky
Hrbok
Hrbová
Hrby
Hrdinov
Hrdinov SNP
Hrdličkova
Hrebendova
Hrebíčková
Hredy
Hrežďovská
Hriadky
Hríbiky
Hríbová
Hričovská
Hričovská cesta
Hriešny - Mravenisko
Hriňovská
Hrišovce
Hrnčiarka
Hrnčiarska
Hrnčírikova
Hrobákova
Hrobárska
Hrobce
Hroboňova
Hromová
Hroncova
Hronsecká cesta
Hronská
Hronského
Hronské predmestie
Hroznová
Hrôzostrašný chodníček
Hrubá hrádza
Hrubá ulička
Hrubečská
Hrubé lúky
Hrudky
Hruny
Hrušková
Hruškový sad
Hrušovská
Hrušovského
Hruštiny
Hrúšťová
Hubeného
Hubická cesta
Hubinská
Hubková
Hubová
Hučiaky
Hudecova
Hudobná
Hukova
Húlska
Hulvinská
Humel
Humel - podlažná
Humenská
Humenská cesta
Humenské námestie
Hummelova
Huncovská
Hunyadi utca
Húpací most
Hurbanistov
Hurbanova
Hurbanova dolina
Hurbanovo námestie
Hurbanovská
Hurbanovská cesta
Hurčák
Husádok
Husára kúpeľná cesta
Husárska
Husársky most
Husiarka
Husí rínek
Husitská
Husitská cesta
Húskova
Husova
Huštácka
Hušták
Huszár utca
Huszova
Huta
Huta cesta
Hutianska cesta
Hutná
Hutnícka
Hutníkov
Hviezdna
Hviezdná
Hviezdny hrad
Hviezdoslavova
Hviezdoslavova trieda
Hviezdoslavovo námestie
Hviezdoslavov rad
Hviezdová
Hyacintová
Hybe
Hýbeľ
Hybešova
Hydinárska
Hýlia
Hyľovská
Hyrovská
Iberková
Ibišteková
Ibrányiho
IBV ulica
I. československej brigády
Ickós-bérc oldala
I. čsl. brigády
Idanská
I. Ďungela
Ifjúság út
Igmándi út
Ignáca Gálffyho
Ignáca Juračku
I. Hatvaniho
Ihličnatá
Ihráč
Ihrisková
III. Béla király utca
III. kolónia
II. kolónia
I. kolónia
I. Krasku
I. Kultsára
Iľanovská
Iľanovská cesta
Iliašovská
Iliašovský potok
Iliašska cesta
Iliavčanská dolina
Ilijská
Iljikčana
Ilkovičova
Ilona
Ilovská cesta
Ilýrska
I. Madácha
Imatra
Imeľská
Imre Madácha
Imricha Haassa
Imricha Karvaša
Imricha Madácha
Indačská
Ing. Jozefa Horníka
Ing. Kožucha
Ing. O. Kožucha
Ing. Rojkoviča
Ing. Štefana Višňovského
Ing. Straku
Inovačná
Inovecká
Iňská
Internátna
Invalidská
Investička
Inžinierska
I. Olbrachta
Ipelská
Ipeľská
Ipolypart utca
Ipolysági utca
"Ipolyszög, bejárati út"
Ipolyszögi utca
Ipoly utca
I. P. Pavlova
Irányi Dániel utca
Irinyi János utca
Irisová
Irkutská
Iršajská
Iskerníková
Iskola út
Ismeretlen
Istebnícka
Istrijská
Istvána Bocskaiho
Istvána Dobóa
Istvána Gyurcsóa
I. Széchényiho
Ivachnová
Iváčka
Ivana Braunera
Ivana Horvátha
Ivana Houdeka
Ivana Kadlečíka
Ivana Krasku
Ivankina alej
Ivanská cesta
I. Vysočana
Izabelina
Izabely Textorisovej
Izát
Izbická
Ižianska cesta
Izidora Žiaka
Ižop Pusta
Ižopská
Izrianská
I. Zrinyi
I. Zsilinszkého
Jabĺčková
Jablonecká
Jablonická cesta
Jablonková
Jabloňová
Jabloňová ul.
Jabloňový sad
Jablonská
Jachtárska
Jachtárska ulica
Jačmenná
Jácová
Jacovská
Jaderná
Jadranská
Jadrová
Jágerňa
Jágerská
Jagned
Jagrova
Jahodná
Jahodnícka
Jahodová
Jakabova
Jakabov palác
Jakobyho
J. A. Komenského
Jakuba Haška
Jakuba Kraya
Jakubíkova
Jakubovanská
Jakubovo námestie
Jakubovská
Jakubovské námestie
Jakubská
Jakubská cesta
Jalcová
Jalec enduro trail
Jalovec
Jalovská
Jalšovská
Jaltská
Jamnických
Jamová
Jamy
Jána Bakoša
Jána Béreša
Jána Bežu
Jána Bielika
Jána Bodeneka
Jána Böhmera
Jána Bottu
Jána Brocku
Jána Buriana
Jána Čajaka
Jána Čajdu
Jána Dalloša
Jána Dekana
Jána Derku
Jána Domastu
Jána Dopjeru
Jána Durdíka
Jána Erdélyiho
Jána Fabu
Jána Fraňa
Jána Francisciho
Jána Galbavého
Jána Gustiniho
Jána Hajdóczyho
Jána Halašu
Jána Hlubíka
Jána Holíka
Jána Hollého
Jána Hunyadiho
Jána Jančeka
Jána Jánskeho
Jána Jessenia
Jána Jiskru
Jána Jonáša
Jána Kalinčiaka
Jána Kalinku
Jána Kanku
Jána Korca
Jána Kovalíka
Jána Krstiteľa
Jána Lačeka
Jána Lajčiaka
Jána Langoša
Jána Lavottu
Jána Lazoríka
Jána Lipského
Jána Lottnera
Jána Majku
Jána Matejka
Jána Mičicu
Jána Mikuštiaka
Jána Mila
Jána Milca
Jána Mrvu
Jána Náhlika
Jána Nepomuka Bobulu
Jána Nerudu
Jána Nováka
Jána Ondruša
Jána Pavla II.
Jána Perlicziho
Jána Petiana-Petényiho
Jána Petrikovicha
Jána Pivarníka
Jána Poničana
Jána Prháčka
Jána Rašu
Jána Reka
Jána Sambucusa
Jána Šimka
Jána Simonidesa
Jána Šípku
Jána Sladkého
Jána Smreka
Jána Stanislava
Jána Stilla
Jána Stražana
Jána Švermu
Jána Szabóa
Jána Ťavodu
Jána Tóth Kurucza
Jána Ursínyho
Jána Vallu
Jána Vloššáka
Jána Vojtaššáka
Jána Zaklukala
Jána Závodného
Jána Zelenáka
Jančova
Janigova
Janíkovské role
Janitorova
Janka Alexyho
Janka Bernovského
Janka Borodáča
Janka Cádru
Janka Kráľa
Janka Magu
Janka Matušku
Janka Palu
Janka Silana
Janka Slobodu
Jankolova
Jankov dvor
Jankovičova
Jánoš
Jánosa Aranya
Jánosa Esterházyho
Jánošíkova
Jánošíková
Jánošíkovo
Jánošíkovo nábrežie
Jánošíkovská
Jánošíkovská cesta
Janoškova
Jánošovská
Janotova
Janouškova
Janov dvor
Jánovecká
Janovík
Jánovská
Janovské
Janšákova
Jánska
Janského
Jánskeho
Jantárová
Jantárová cesta
Jantárové námestie
Jarabina
Jarabinková
Jarabinová
J. Aranya
Jarášová
Jarčeková
Jarčeky
Jareček
Járek
Jarková
Járkova
Jarkovská cesta
Jarky
Jarmočisko
Jarmočná
Jarmočné námestie
Jarná
Jarocká
Járok
Járóka Sándor utca
Jaroslava Augustu
Jaroslavova
Jaroslawská
Jarošova
Jarošov chodník
Jarovce
Jaselská
Jasencová
Jasenická
Jaseninka
Jaseňová
Jasenovská
Jašíkova
Jaskový rad
Jaskynná
Jaskyňová
Jaslovská
Jasmínová
Jasná
Jasovská
Jaspisová
Jaššov dvor
Jašterice
Jastrabia
Jastrabinová
Jasuschova
Jatočná
Jatovská
Javorie
Javorinská
Javornícka
Javorová
Javorová alej
Javorová Alej
Jazdecká
Jazdecká cesta
Jazerná
Jazerný rad
Jazmínová
Jazvečia
Jazvinská
Jazzová
J. Baranyaiho
J. Barča-Ivana
J. Bendíka
J. B. Magina
J. Bodeneka
J. Bodona
J. Borovského
J. Bottu
J. Bytčiančina
J. Čabelku
J. Čajaka
J. Černáka
J. Červeňa
J. C. Hronského
J. Cikkera
J. Cirbusovej
J. Csermáka
J. Cubínka
J. Čvíkotu
J. Dalloša
J. Damku
J. D. Matejovie
J. Donča
J. Donovala
J. Dózsu
J. Dudu
Jeana Sibelia
Jedenásta
Jedličková
Jedľová
Jednoradová
Jefremovská
Jégého
Jegenešská
Jegorovova
Jegorovovo námestie
Jelačičova
Jelčanská
Jelence
Jelenecká
Jelenia
Jelenie
Jeleňova
Jelšavská
Jelská
Jelšová
Jenisejská
Jenő Farkasa
Jergov
Jerichova
Jeruzalemská
Jeséniova
Jesenná
Jesenského
Jesienková
Jevgenija Sirku
Jevjakova
Jevjákova
Ježkova
Jezuitská
J. Fabiniho
J. Farkasa
J. Feketeházyho
J. Francza
J. Gejdoša
J. Gramantíka
J. Grešáka
J. G. Tajovského
J. Hagaru
J. Hašku
J. Hertela
J. Hollého
J. Horňáka
J. Hunsdorfera st.
Jiklínská cesta
Jilemnického
Jilemnického sady
Jiráskova
Jiskrova
J. Jančeka
J. J. Boora
J. Jesenia
J. Jesenského
J. Jiskru
J. J. Kmeťa
J. Kármana
J. Kňazovického
J. Korbeľa
J. Kordoša
J. Kossányiho
J. Kováča
J. Kráľa
J. Kučeru
J. Lettricha
J. Luku
J. Magulu
J. Majkuta
J. Majlátha
J. Martáka
J. Matušku
J. Matúšku
J. Mazúra
J. Melichera
J. M. Geromettu
J. M. Hurbana
J. Mikulku
J. M. Oberuča
J. M. Petzvala
J. Murgaša
J. Nerudu
Joachima Gabora
Johanna Vaillanta
Johannesgasse
Johann Rosskopfgasse
Johna Dopyeru
Jokaiho
Jókaiho
Jókai Mór utca
Jókai út
J. Okáľa
Jókelova záhrada
Joliota Curie
Jonášovská
Jonatánová
Joóbovský priechod
Jordánova
Josepha Poppera
Joža Nižnanského
Jozefa Adamca
Jozefa Adamoviča
Jozefa Bema
Jozefa Brunsvika
Jozefa Čabelku
Jozefa Cincíka
Jozefa Czauczika
Jozefa Dobranského
Jozefa Gabčíka
Jozefa Gavalíka
Jozefa Hanku
Jozefa Hralu
Jozefa Jureka
Jozefa Kostelného
Jozefa Kozáčeka
Jozefa Kronera
Jozefa Kubányiho
Jozefa Lacu
Jozefa Lenárta
Jozefa Lettricha
Jozefa Ludasa
Jozefa Málika
Jozefa Martinčeka
Jozefa Mikisitsa
Jozefa Miloslava Hurbana
Jozefa Mistríka
Jozefa Murgaša
Jozefa Nemca
Jozefa Pekaru
Jozefa Petroviča
Jozefa Rholla
Jozefa Smreka
Jozefa Strečanského
Jozefa Vachovského
Jozefa Vavroviča
Jozefa Vuruma
Jozefa Závodského
Jozefa Žiaka
Jozeffyho
Jozefínska
Jozefkovo údolie
Jozefov dvor
Jozefská
Jožka Rybára
Józsefa Hartmanna
Józsefa Nagy Rátza
József Attila utca
J. Palárika
J. Pauleho
J. Péczeliho
J. Počúvaja
J. Psotného
JRD
J. Roháča
J. Rotaridesa
J. R. Poničana
J. Rumana
J. Simora
J. Siváka
J. Škopca
J. Smreka
J. Špitzera
J. Š. Šikuru
J. Stampayho
J. Stilla
J. Szinnyeiho
J. Ťatliaka
J. Tatrana
J. Thuróczyho
J. Thurzu
J. Tombora
J. Tubu
Jubilejná
Judíkova
Juh
Juhász Gyula utca
Juhoslovanská
Jula Horvátha
Júliusa Gábriša
Júliusa Lenka
Júliusa Lőrincza
Júliusa Nemca
Júliusa Szabóa
Júlová
Junácka
Jungmannova
Juračkova
Jura Hronca
Juraja Belku
Juraja Fándlyho
Juraja Holčeka
Juraja Kréna
Juraja Kriváňa
Juraja Macáka
Juraja Madunického
Juraja Majera
Juraja Martinku
Jura Janošku
Juraja Ottlýka
Juraja Papánka
Juraja Poljaka
Juraja Sklenára
Juraja Slottu
Juraja Závodského
Jurava II
J. Urbanovského
Jurigova
Jurigovo námestie
Jurija Gagarina
Jurkovičova
Jurská
Jurská cesta
Jurský dvor
Justičná
Južanka
Južná
Južná cesta
Južná trieda
Južné nábrežie
Južné terasy
Južný lesnícky chodník
Južný prameň
J. Vacholda
J. Valašťana Dolinského
J. Vargu
J. V. Dolinského
J. Volka Starohorského
J. Weisseho
J. Záborského
J. Zemana
J. Žirku
J. Žulu
Káčerovská
Kačínska
Kačínska dolina
Kacvinského
Kadaň
Kadarka
Kadavého
Kadlečíkova
Kadlubská
Kadnárova
Kajakárska
Kajerka
Kajsa
Kajsa II
Kakatka
Kakava
Kalajová
Kalapszigeti töltőbukó
Kalcitová
Kalfasová
Kalinčiakova
Kalininova
Kalinova
Kalinová
Kalinovská
Kalista Orgoňa
Kalištná
Kálmána Kittenbergera
Kálmán Imre tér
Kalnická
Kalnická cesta
Kálov
Kalšanská
Kaltsteinova
Kaluzová
Kalvárenská
Kalvária
Kálvária utca
Kalvárska
Kalvársky most
Kalvín
Kalvínska
Kalvínske námestie
Kambielec
Kaméliová
Kameňák
Kamenárska
Kamence
Kamencová
Kamenec
Kamenecká
Kamenica
Kamenice
Kamenická
Kamenická cesta
Kameničná
Kameničný lán
Kamenie
Kamenistá
Kamenná
Kamenná baňa
Kamenná brána
Kamenná cesta
Kamenné
Kamenné námestie
Kamenné pole
kamennohorsky
Kamenný Chodníček
Kamenný kríž
Kamenný mlyn
Kamenný most
Kamenný most v bažantnici
Kamenný obrázok
Kamenný závoz
Kamenohorská
Kameňolom
K amfiteátru
Kamilková
Kamionterminál
Kammerhofská
Kamzičia
Kamzík-les
Kamzíkov vrch
Kanadská
Kanálová
Kananefatská
Kanašská
Kandijská
Kania
Kanianska
Kanianska cesta
Kanižská
Kaňová
Kapacká
Kaparáš
Kapitána Nálepku
Kapitánova
Kapitánska
Kapitulská
Kaplanova
Kapličná
Kaplinská
Kaplinské pole
Kaplnková
Kaplnská
Kapria
Kapsičková
Kapsohradská
Kapucínska
Kapuhegyská
Kapušanská
Kapusnica
Kapusnícka
Kapusničky
Kapustná
Kapustnícka cesta
Kapustová
Karadžičova
Karasová
Karčianska
Kardinála Korca
Karlov
Karlov dvor
Karloveská
Karloveské rameno
Karlovská
Karmelitská
Karmínová
Karola Adlera
Karola Andela
Karola Borhyho
Karola Drexlera
Karola Duchoňa
Karola Elberta
Karola Františka Palmu
Karola Ježíka
Karola Kabáta
Karola Kašjaka
Karola Kuzmányho
Karola Salixa
Karola Šišku
Karola Supa
Karola Virsíka
Karolinum
Karolov dvor
Karolská
Károlya Kunszta
Károlya Szladitsa
Károlyiho
Károly Róbert híd
Karpatská
Karpatské námestie
Karvaša a Bláhovca
Karvašova
Kasalova
Kasárenská
Kasárenské námestie
Kaskády
Kašmírska
Kašovská
Kaspická
Kassai út
Kaštieľ
Kaštielna
Kaštieľna
Kaštiel Pata
Kaštielska
Kaštieľska
Kaštieľsky rad
Katalin híd
Katalin most
Katapán utca
Kataríny Brúderovej
Kataríny Franklovej
Katkin park
Katona Mihálya
Katova
Katovná
Kátovská
Kąty
Kaukazská
Kavarnianska
Kavcova
Kavečianska
Kavečianska cesta
Kavyľová
Kazanská
Kazinczy Ferenc utca
Kazinczyho
K Baťáku
K Belej
K Bezodnému
K Boru
K cintorínu
K diaľnici
K dolnej stanici
Keblianska
Kečková prť
Kejďák
Kelczov diel
Keldišova
Kelemenov tunel
Kelerov chodník
Kellenbergerova
Kellerova
Keltská
Kemi
Kempelenova
Kendereskert út
Kendická
Kengyelská
Keratsinské námestie
Kercsegi út
Kerepec
Kerepecká
Kereszt köz
Kernova
Kerta
Kertésova
Kertész-gát
Kertész utca
Kert utca
Kesovský rad
Kesztölcési Alsó Zárás
Ketelec
Ketelská
Kežmarská
Kežmarská cesta
Kežmarská ulica
Kežmarské námestie
K farskej pivnici
K. Harmosa
Kherndlova
K hoblíku
K Horanskej studni
K Horánskej studni
K Hutke
Kiepka
K ihrisku
K Ihrisku
Kijevská
Kikötő utca
Kikula
Kilianova
Kilian štôlňa
Kilič
Kimovská
Kincoš
Kinčoš
Kinizsi utca
Kino Družba
Kinová
k internátu
Kíperská
Kirejevská
Kisdyho
Kiserdő utca
Kisfaludy utca
Kiss Ernő utca
Kiss út
Kiss utca
Kisvasút utca
K Izátu
K jaskyni
K jazeru
K Jazeru
K jazierku
K. Kalocsaya
Kľačany
Kľačianska
Kľačianska dolina
Klačník
Klačno
Kladivíkovo
Kładka rowerowa nad Popradem
Kladnianska
Kľakovská
Klampiarska
Klariská
Kláry Jarunkovej
